Name,Type,Level,Rarity,Damage,Health,Energy,Sanity,Timestamp
Flame Spirit,Fey,5,Rank 5,5d12+3,54.72,56.32,63.45,2024-08-03 11:11:32
Ghostly Knight,Undead,5,Rank 3,5d8+1,36.3,40.64,39.44,2024-08-03 11:11:32
Bronze Demon,Demonic,2,Rank 2,2d6+1,12.67,10.69,13.79,2024-08-03 11:11:32
Lich King,Undead,5,Rank 0,5d2+3,9.05,9.7,10.0,2024-08-03 11:11:32
Efreeti,Elemental,10,Rank 2,10d6+2,62.64,60.02,62.9,2024-08-03 11:11:32
Steam Spirit,Fey,10,Rank 2,10d6,58.12,59.55,58.67,2024-08-03 11:11:32
Pseudodragon,Dragon,3,Rank 3,3d8+1,21.29,21.93,26.9,2024-08-03 11:11:32
Spore Devil,Devilkin,8,Rank 1,8d4+1,32.6,32.33,32.18,2024-08-03 11:11:32
Dust Spirit,Fey,6,Rank 0,6d2+3,11.92,11.04,12.93,2024-08-03 11:11:32
Smoke Devil,Devilkin,2,Rank 2,2d6+4,11.83,10.61,10.99,2024-08-07 18:17:34
Gold Dragon,Dragon,2,Rank 4,2d10+2,19.64,17.06,23.85,2024-08-07 18:17:34
Efreeti,Elemental,13,Rank 0,13d2+3,25.92,26.93,25.41,2024-08-07 18:17:34
Ghostly Guard,Undead,1,Rank 1,1d4+2,5.21,3.55,2.9,2024-08-07 18:17:34
Platinum Drake,Dragon,3,Rank 4,3d10,29.32,33.04,29.43,2024-08-07 18:17:34
Spore Elemental,Elemental,7,Rank 0,7d2+2,13.65,14.99,14.23,2024-08-07 18:17:34
Flame Devil,Devilkin,10,Rank 5,10d12+2,125.05,122.02,125.47,2024-08-07 18:17:34
Pit Fiend,Demonic,6,Rank 0,6d2+1,11.09,11.4,12.0,2024-08-07 18:17:34
Green Archfey,Fey,2,Rank 3,2d8+1,19.68,13.46,13.37,2024-08-07 18:17:34
Mummy Lord,Undead,2,Rank 2,2d6+3,13.42,12.71,11.43,2024-08-07 18:17:34
Bronze Wyrmling,Dragon,7,Rank 0,7d2,14.09,13.83,14.89,2024-08-07 18:17:34
Blue Faerie,Fey,3,Rank 1,3d4+1,11.43,13.84,12.74,2024-08-07 18:17:34
Kobold Knight,Devilkin,16,Rank 2,16d6,95.64,98.12,96.28,2024-08-07 18:17:34
Hell Hound,Demonic,20,Rank 1,20d4+1,78.18,78.29,78.84,2024-08-07 18:17:34
Lightning Spirit,Fey,7,Rank 1,7d4+5,28.88,28.86,26.61,2024-08-07 18:17:34
Pit Lord,Devilkin,6,Rank 1,6d4+1,24.16,24.32,22.3,2024-08-07 18:17:34
Nightmare,Demonic,2,Rank 0,2d2+3,4.24,3.76,3.26,2024-08-07 18:17:34
Banshee,Undead,11,Rank 1,11d4,45.21,42.75,44.98,2024-08-07 18:17:34
Night Hag,Demonic,14,Rank 0,14d2+2,27.72,28.07,27.57,2024-08-07 18:17:34
Spore Archfey,Fey,12,Rank 0,12d2,24.46,24.57,24.45,2024-08-07 18:17:34
Pseudodragon,Dragon,10,Rank 0,10d2+4,20.21,19.06,19.68,2024-08-07 18:17:34
Djinni,Elemental,10,Rank 3,10d8+2,82.97,82.99,77.51,2024-08-07 18:17:34
Banshee,Undead,8,Rank 0,8d2,16.53,16.64,16.14,2024-08-07 18:17:34
Prismatic Demon,Demonic,2,Rank 1,2d4+2,9.42,8.75,8.06,2024-08-07 18:17:34
Dracolich,Undead,13,Rank 0,13d2+4,25.87,26.46,25.06,2024-08-07 18:17:34
Prince of Fear,Devilkin,4,Rank 3,4d8,29.55,33.66,29.58,2024-08-07 18:17:34
Pseudodragon,Dragon,5,Rank 4,5d10+3,46.52,47.69,47.24,2024-08-07 18:17:34
Bronze Archfey,Fey,11,Rank 1,11d4+5,44.76,45.62,44.38,2024-08-07 18:17:34
Faerie Dragon,Dragon,10,Rank 3,10d8+1,80.98,81.67,79.68,2024-08-07 18:17:34
Magma Elemental,Elemental,7,Rank 0,7d2,13.58,13.63,13.62,2024-08-07 18:17:34
Sapphire Faerie,Fey,4,Rank 2,4d6+2,21.56,25.99,22.3,2024-08-07 18:17:34
Diamond Wyrmling,Dragon,3,Rank 1,3d4,12.43,12.62,12.67,2024-08-07 18:17:34
Lightning Elemental,Elemental,15,Rank 2,15d6,91.3,88.11,91.61,2024-08-07 18:17:34
Prince of Fear,Devilkin,1,Rank 2,1d6,8.88,5.74,6.21,2024-08-07 18:17:34
Efreeti,Elemental,12,Rank 0,12d2,23.06,23.98,23.01,2024-08-07 18:17:34
Revenant,Undead,18,Rank 1,18d4,71.07,72.0,72.68,2024-08-07 18:17:34
Brass Wyrmling,Dragon,15,Rank 0,15d2,30.67,29.34,29.86,2024-08-07 18:17:34
Efreeti,Elemental,10,Rank 1,10d4+2,39.6,38.13,40.02,2024-08-07 18:17:34
Kobold Mage,Devilkin,4,Rank 0,4d2,8.97,7.75,7.25,2024-08-07 18:17:34
Efreeti,Elemental,13,Rank 3,13d8,106.68,105.49,106.43,2024-08-07 18:17:34
Mud Archfey,Fey,6,Rank 0,6d2,11.06,11.36,11.33,2024-08-07 18:17:34
Pseudodragon,Dragon,7,Rank 0,7d2+2,13.44,13.55,14.29,2024-08-07 18:17:34
Magma Elemental,Elemental,3,Rank 0,3d2+1,5.48,6.31,6.34,2024-08-07 18:17:34
Wight,Undead,9,Rank 0,9d2+1,18.69,18.81,18.06,2024-08-07 18:17:34
Faerie Dragon,Dragon,5,Rank 0,5d2+1,9.86,10.42,10.05,2024-08-07 18:17:34
Dust Spirit,Fey,3,Rank 1,3d4+1,11.89,11.38,12.5,2024-08-07 18:17:34
Goblin Archer,Devilkin,7,Rank 0,7d2+1,13.77,14.42,14.93,2024-08-07 18:17:34
Steam Elemental,Elemental,9,Rank 1,9d4,36.27,36.45,35.32,2024-08-07 18:17:34
Ghast,Undead,15,Rank 1,15d4,59.92,60.26,61.76,2024-08-07 18:17:34
Gold Demon,Demonic,3,Rank 2,3d6,15.0,16.68,15.1,2024-08-07 18:17:34
Vampire,Undead,10,Rank 2,10d6+4,61.42,62.46,61.3,2024-08-07 18:17:34
Wyvern,Dragon,5,Rank 0,5d2,9.83,9.46,9.43,2024-08-07 18:17:34
Ice Elemental,Elemental,4,Rank 0,4d2+1,8.37,7.83,8.35,2024-08-07 18:17:34
Wight,Undead,6,Rank 0,6d2+4,11.73,12.77,12.08,2024-08-07 18:17:34
Goblin Villager,Devilkin,4,Rank 0,4d2+3,8.94,8.93,8.4,2024-08-07 18:17:34
Onyx Drake,Dragon,9,Rank 1,9d4,36.38,36.66,35.3,2024-08-07 18:17:34
Ruby Archfey,Fey,13,Rank 4,13d10+2,126.7,129.5,133.25,2024-08-07 18:17:34
Succubus,Devilkin,18,Rank 0,18d2+2,35.11,35.47,35.13,2024-08-07 18:17:34
Night Hag,Demonic,11,Rank 1,11d4,44.26,44.59,43.95,2024-08-07 18:17:34
Djinni,Elemental,11,Rank 1,11d4+4,43.22,44.3,45.99,2024-08-07 18:17:34
Prismatic Faerie,Fey,6,Rank 0,6d2,12.72,11.49,12.82,2024-08-07 18:17:34
Wyvern,Dragon,9,Rank 3,9d8+2,68.47,72.27,71.77,2024-08-07 18:17:34
Mud Elemental,Elemental,10,Rank 0,10d2+4,19.28,19.5,19.27,2024-08-07 18:17:34
Ghoul,Undead,6,Rank 4,6d10,60.27,58.86,63.52,2024-08-07 18:17:34
Bronze Dragon,Dragon,12,Rank 0,12d2,23.1,23.82,23.65,2024-08-07 18:17:34
Quasit,Demonic,4,Rank 4,4d10+1,41.86,40.11,43.04,2024-08-07 18:17:34
Blue Faerie,Fey,8,Rank 3,8d8+2,66.43,62.01,60.85,2024-08-07 18:17:34
Pit Lord,Devilkin,10,Rank 0,10d2+3,20.11,20.65,20.24,2024-08-07 18:17:34
Prismatic Demon,Demonic,4,Rank 2,4d6+2,22.88,22.01,22.42,2024-08-07 18:17:34
Steam Spirit,Fey,14,Rank 0,14d2+3,28.32,27.98,28.33,2024-08-07 18:17:34
Prince of Fear,Devilkin,2,Rank 2,2d6,10.66,13.69,10.12,2024-08-07 18:17:34
Imp,Demonic,5,Rank 0,5d2+2,10.29,9.38,9.52,2024-08-07 18:17:34
Onyx Faerie,Fey,4,Rank 0,4d2,7.52,8.66,7.29,2024-08-07 18:17:34
Prince of Fear,Devilkin,14,Rank 1,14d4+5,56.05,56.94,55.74,2024-08-07 18:17:34
Blue Dragon,Dragon,9,Rank 2,9d6+2,56.77,52.81,56.54,2024-08-07 18:17:34
Black Faerie,Fey,2,Rank 2,2d6+2,13.64,10.35,14.16,2024-08-07 18:17:34
Kobold Mage,Devilkin,2,Rank 1,2d4+3,9.92,6.24,8.4,2024-08-07 18:17:34
Nightmare,Demonic,18,Rank 0,18d2+2,36.1,36.31,35.62,2024-08-07 18:17:34
Gold Faerie,Fey,2,Rank 5,2d12+1,28.11,25.48,20.84,2024-08-07 18:17:34
Kobold Guard,Devilkin,10,Rank 3,10d8,78.31,83.81,77.73,2024-08-07 18:17:34
Lightning Elemental,Elemental,2,Rank 1,2d4+3,9.88,6.03,6.99,2024-08-07 18:17:34
Wraith,Undead,7,Rank 0,7d2+1,14.87,13.23,14.15,2024-08-07 18:17:34
Spore Devil,Devilkin,14,Rank 0,14d2+1,27.94,28.97,28.09,2024-08-07 18:17:34
Quasit,Demonic,16,Rank 3,16d8+2,130.37,127.46,129.8,2024-08-07 18:17:34
Shadow Spirit,Fey,1,Rank 3,1d8+1,6.42,6.41,8.82,2024-08-07 18:17:34
Mud Devil,Devilkin,5,Rank 0,5d2+1,10.94,10.01,10.63,2024-08-07 18:17:34
Imp,Demonic,3,Rank 4,3d10+4,28.76,29.39,34.65,2024-08-07 18:17:34
Blue Faerie,Fey,18,Rank 2,18d6+2,109.66,105.93,110.97,2024-08-07 18:17:34
Banshee,Undead,4,Rank 1,4d4+4,17.0,14.74,16.8,2024-08-07 18:17:34
Pseudodragon,Dragon,16,Rank 0,16d2+3,32.16,31.79,31.68,2024-08-07 18:17:34
Djinni,Elemental,3,Rank 1,3d4,10.04,12.74,11.29,2024-08-07 18:17:34
Magma Archfey,Fey,2,Rank 3,2d8+3,18.88,17.67,17.59,2024-08-07 18:17:34
Prismatic Wyrmling,Dragon,2,Rank 1,2d4+2,8.83,7.04,8.57,2024-08-07 18:17:34
Efreeti,Elemental,20,Rank 2,20d6,121.73,120.42,121.89,2024-08-07 18:17:34
Prince of Fear,Devilkin,2,Rank 3,2d8+1,14.18,19.64,18.05,2024-08-07 18:17:34
Balor,Demonic,2,Rank 4,2d10,21.68,16.87,22.45,2024-08-07 18:17:34
Shadow Spirit,Fey,6,Rank 0,6d2+3,12.23,12.37,12.38,2024-08-07 18:17:34
Pseudodragon,Dragon,10,Rank 2,10d6,60.44,60.97,60.05,2024-08-07 18:17:34
Sapphire Faerie,Fey,8,Rank 2,8d6+2,49.55,49.56,47.29,2024-08-07 18:17:34
Smoke Devil,Devilkin,5,Rank 1,5d4+4,20.09,19.03,20.31,2024-08-07 18:17:34
Faerie Dragon,Dragon,12,Rank 0,12d2+2,23.11,24.88,23.99,2024-08-07 18:17:34
Quasit,Demonic,3,Rank 0,3d2+1,6.35,5.11,5.22,2024-08-07 18:17:34
Blue Faerie,Fey,2,Rank 1,2d4+3,7.99,7.31,7.69,2024-08-07 18:17:34
Pit Lord,Devilkin,4,Rank 1,4d4,14.49,17.28,15.22,2024-08-07 18:17:34
Djinni,Elemental,13,Rank 0,13d2,25.49,26.56,25.99,2024-08-07 18:17:34
White Archfey,Fey,9,Rank 1,9d4,37.13,37.76,36.58,2024-08-07 18:17:34
Pit Lord,Devilkin,13,Rank 4,13d10+2,129.62,126.06,127.51,2024-08-07 18:17:34
Hell Hound,Demonic,15,Rank 3,15d8+4,117.63,121.69,121.3,2024-08-07 18:17:34
Mud Archfey,Fey,6,Rank 0,6d2+2,12.34,11.59,11.55,2024-08-07 18:17:34
Kobold Knight,Devilkin,2,Rank 3,2d8+4,13.49,17.18,17.07,2024-08-07 18:17:34
Balor,Demonic,14,Rank 3,14d8,109.75,112.66,115.86,2024-08-07 18:17:34
Vampire,Undead,4,Rank 3,4d8+1,30.92,30.9,32.46,2024-08-07 18:17:34
Goblin Mage,Devilkin,6,Rank 1,6d4+1,24.43,22.65,25.88,2024-08-07 18:17:34
Hook Horror,Demonic,3,Rank 3,3d8+4,24.81,23.39,26.81,2024-08-07 18:17:34
Efreeti,Elemental,12,Rank 3,12d8+2,99.67,96.45,98.94,2024-08-07 18:17:34
Lich,Undead,2,Rank 0,2d2+2,4.31,3.46,3.26,2024-08-07 18:17:34
Bronze Drake,Dragon,10,Rank 4,10d10,96.25,102.97,98.07,2024-08-07 18:17:34
Onyx Archfey,Fey,17,Rank 0,17d2,34.64,34.99,34.74,2024-08-07 18:17:34
Ghast,Undead,13,Rank 3,13d8+1,105.43,103.71,103.12,2024-08-07 18:17:34
Incubus,Devilkin,5,Rank 1,5d4+4,19.09,20.95,20.11,2024-08-07 18:17:34
Hook Horror,Demonic,11,Rank 2,11d6+1,67.61,66.97,65.26,2024-08-07 18:17:34
Poltergeist,Undead,7,Rank 1,7d4+1,27.96,29.71,28.76,2024-08-07 18:17:34
Imp,Demonic,5,Rank 0,5d2+3,9.09,9.08,10.05,2024-08-07 18:17:34
Flame Archfey,Fey,4,Rank 3,4d8+3,34.67,34.18,28.08,2024-08-07 18:17:34
Pit Lord,Devilkin,15,Rank 0,15d2+4,30.42,30.03,29.17,2024-08-07 18:17:34
Efreeti,Elemental,13,Rank 3,13d8+4,106.0,102.63,101.37,2024-08-07 18:17:34
Wraith,Undead,6,Rank 0,6d2+1,11.86,12.5,11.79,2024-08-07 18:17:34
Platinum Dragon,Dragon,2,Rank 0,2d2+4,4.11,4.73,3.75,2024-08-07 18:17:34
Lightning Mephit,Elemental,12,Rank 0,12d2,23.64,23.48,23.17,2024-08-07 18:17:34
Banshee,Undead,16,Rank 1,16d4+5,62.26,63.87,62.15,2024-08-07 18:17:34
Nightmare,Demonic,8,Rank 2,8d6+4,49.96,47.32,49.3,2024-08-07 18:17:34
Smoke Spirit,Fey,6,Rank 2,6d6+5,38.9,34.89,36.99,2024-08-07 18:17:34
Vampire,Undead,12,Rank 2,12d6,72.84,72.58,71.44,2024-08-07 18:17:34
Wyvern,Dragon,11,Rank 3,11d8+3,90.25,88.7,85.14,2024-08-07 18:17:34
Quasit,Demonic,7,Rank 5,7d12+3,78.29,84.54,81.7,2024-08-07 18:17:34
Poltergeist,Undead,12,Rank 0,12d2+1,25.0,24.31,24.03,2024-08-07 18:17:34
Kobold Guard,Devilkin,10,Rank 1,10d4,41.43,39.14,40.83,2024-08-07 18:17:34
Steam Elemental,Elemental,19,Rank 0,19d2,38.86,37.05,38.83,2024-08-07 18:17:34
White Archfey,Fey,3,Rank 0,3d2+4,5.64,6.2,5.44,2024-08-07 18:17:34
Incubus,Devilkin,8,Rank 4,8d10,80.63,77.24,82.14,2024-08-07 18:17:34
Shadow Mephit,Elemental,5,Rank 3,5d8+4,42.01,36.03,39.14,2024-08-07 18:17:34
Mummy,Undead,9,Rank 0,9d2+1,17.07,17.4,18.58,2024-08-07 18:17:34
Kobold Villager,Devilkin,17,Rank 3,17d8+3,133.8,135.8,138.47,2024-08-07 18:17:34
Imp,Demonic,15,Rank 3,15d8,121.19,117.77,121.19,2024-08-07 18:17:34
Djinni,Elemental,1,Rank 0,1d2+2,2.88,1.4,1.11,2024-08-07 18:17:34
Zombie Knight,Undead,4,Rank 1,4d4,16.43,15.89,14.86,2024-08-07 18:17:34
Balor,Demonic,15,Rank 4,15d10+2,150.22,149.56,146.06,2024-08-07 18:17:34
Dust Elemental,Elemental,8,Rank 1,8d4+3,33.39,30.7,31.59,2024-08-07 18:17:34
Steam Archfey,Fey,2,Rank 4,2d10+1,22.59,21.39,17.14,2024-08-07 18:17:34
Ghoul,Undead,4,Rank 0,4d2,8.23,8.65,8.73,2024-08-07 18:17:34
Brass Demon,Demonic,15,Rank 3,15d8+1,120.49,117.59,122.74,2024-08-07 18:17:34
Vampire,Undead,8,Rank 0,8d2,16.57,16.94,15.15,2024-08-07 18:17:34
Gold Dragon,Dragon,2,Rank 3,2d8,16.06,16.46,18.15,2024-08-07 18:17:34
Emerald Archfey,Fey,2,Rank 1,2d4+2,7.77,9.47,7.56,2024-08-07 18:17:34
Pseudodragon,Dragon,2,Rank 0,2d2+2,4.24,3.44,3.11,2024-08-07 18:17:34
Shadow Elemental,Elemental,5,Rank 1,5d4,20.98,20.93,19.08,2024-08-07 18:17:34
Mud Devil,Devilkin,3,Rank 5,3d12+2,40.75,41.98,34.5,2024-08-07 18:17:34
Night Hag,Demonic,12,Rank 0,12d2+1,23.8,24.08,23.88,2024-08-07 18:17:34
Efreeti,Elemental,4,Rank 0,4d2+1,8.22,8.96,7.91,2024-08-07 18:17:34
Lich King,Undead,5,Rank 1,5d4+4,18.24,18.1,19.21,2024-08-07 18:17:34
Goblin Archer,Devilkin,7,Rank 0,7d2,13.1,14.56,14.11,2024-08-07 18:17:34
Imp,Demonic,17,Rank 4,17d10+1,165.83,172.62,167.45,2024-08-07 18:17:34
Ghoul,Undead,2,Rank 1,2d4+1,9.65,6.38,7.62,2024-08-07 18:17:34
Copper Drake,Dragon,17,Rank 1,17d4,68.07,69.6,69.42,2024-08-07 18:17:34
Ruby Faerie,Fey,10,Rank 2,10d6,60.07,58.01,58.33,2024-08-07 18:17:34
Kobold Villager,Devilkin,14,Rank 1,14d4+4,54.52,54.27,56.16,2024-08-07 18:17:34
Night Hag,Demonic,18,Rank 0,18d2+1,35.63,36.91,36.59,2024-08-07 18:17:34
Prismatic Faerie,Fey,4,Rank 0,4d2+1,8.96,8.26,7.41,2024-08-07 18:17:34
Mummy Lord,Undead,3,Rank 0,3d2+2,6.01,5.81,5.67,2024-08-07 18:17:34
Emerald Wyrmling,Dragon,12,Rank 4,12d10,116.4,117.98,116.64,2024-08-07 18:17:34
Flame Spirit,Fey,5,Rank 2,5d6+3,27.17,31.79,30.53,2024-08-07 18:17:34
Goblin Knight,Devilkin,17,Rank 2,17d6+1,100.06,101.57,100.97,2024-08-07 18:17:34
Pit Fiend,Demonic,15,Rank 5,15d12+1,181.23,179.0,182.38,2024-08-07 18:17:34
Revenant,Undead,3,Rank 2,3d6+1,15.92,19.38,16.53,2024-08-07 18:17:34
Prince of Fear,Devilkin,12,Rank 4,12d10+3,117.15,120.29,117.23,2024-08-07 18:17:34
Ruby Demon,Demonic,3,Rank 1,3d4+3,13.88,12.0,13.31,2024-08-07 18:17:34
Smoke Mephit,Elemental,8,Rank 2,8d6+4,50.46,48.84,50.29,2024-08-07 18:17:34
White Faerie,Fey,3,Rank 2,3d6,17.5,18.06,19.75,2024-08-07 18:17:34
Gold Drake,Dragon,19,Rank 3,19d8+2,148.66,154.75,151.89,2024-08-07 18:17:34
Efreeti,Elemental,2,Rank 3,2d8,17.72,15.07,14.13,2024-08-07 18:17:34
Ruby Faerie,Fey,14,Rank 2,14d6+3,85.22,83.08,85.66,2024-08-07 18:17:34
Black Drake,Dragon,14,Rank 3,14d8+1,113.79,112.7,112.05,2024-08-07 18:17:34
Imp,Demonic,3,Rank 0,3d2+4,6.67,5.73,5.93,2024-08-07 18:17:34
Steam Mephit,Elemental,4,Rank 0,4d2,7.32,7.42,8.15,2024-08-07 18:17:34
Ghast,Undead,3,Rank 0,3d2+1,6.36,5.91,5.68,2024-08-07 18:17:34
Prismatic Drake,Dragon,14,Rank 4,14d10,140.86,139.43,144.81,2024-08-07 18:17:34
Ice Elemental,Elemental,12,Rank 0,12d2,24.26,23.96,24.14,2024-08-07 18:17:34
Kobold Archer,Devilkin,3,Rank 0,3d2,5.43,6.42,6.3,2024-08-07 18:17:34
Night Hag,Demonic,9,Rank 3,9d8+1,75.9,73.62,74.93,2024-08-07 18:17:34
Lich King,Undead,17,Rank 2,17d6+4,101.94,102.59,99.99,2024-08-07 18:17:34
Sapphire Dragon,Dragon,3,Rank 5,3d12,34.41,34.85,31.42,2024-08-07 18:17:34
Green Faerie,Fey,10,Rank 1,10d4+2,38.94,40.1,40.87,2024-08-07 18:17:34
Pit Lord,Devilkin,1,Rank 3,1d8,10.76,9.41,9.83,2024-08-07 18:17:34
Balor,Demonic,4,Rank 1,4d4,17.4,15.76,15.36,2024-08-07 18:17:34
Skeletal Villager,Undead,2,Rank 1,2d4+3,6.37,9.87,8.13,2024-08-07 18:17:34
Silver Drake,Dragon,2,Rank 1,2d4+1,7.32,8.64,7.12,2024-08-07 18:17:34
Sapphire Demon,Demonic,4,Rank 0,4d2+2,7.63,8.05,8.45,2024-08-07 18:17:34
Dust Archfey,Fey,3,Rank 4,3d10+5,34.83,26.66,33.94,2024-08-07 18:17:34
Mummy Lord,Undead,3,Rank 0,3d2+3,6.23,5.04,6.06,2024-08-07 18:17:34
Succubus,Devilkin,2,Rank 4,2d10+1,16.67,21.0,19.9,2024-08-07 18:17:34
Spore Elemental,Elemental,10,Rank 3,10d8+2,77.4,78.77,79.9,2024-08-07 18:17:34
Zombie Knight,Undead,16,Rank 3,16d8+1,127.38,129.09,131.64,2024-08-07 18:17:34
Wyvern,Dragon,8,Rank 2,8d6+1,48.87,48.47,49.89,2024-08-07 18:17:34
Shadow Mephit,Elemental,13,Rank 2,13d6+4,75.28,78.71,77.06,2024-08-07 18:17:34
Red Faerie,Fey,6,Rank 1,6d4+1,25.22,24.01,22.75,2024-08-07 18:17:34
Wight,Undead,10,Rank 1,10d4+3,40.59,40.8,40.29,2024-08-07 18:17:34
Hell Hound,Demonic,18,Rank 0,18d2+4,35.09,35.0,36.53,2024-08-07 18:17:34
Prismatic Archfey,Fey,12,Rank 1,12d4+1,47.54,47.28,48.77,2024-08-07 18:17:34
Sapphire Dragon,Dragon,3,Rank 1,3d4,12.56,11.08,11.84,2024-08-07 18:17:34
Lightning Archfey,Fey,4,Rank 0,4d2+1,7.72,7.21,8.5,2024-08-07 18:17:34
Ghast,Undead,9,Rank 1,9d4+1,36.65,35.95,34.07,2024-08-07 18:17:34
Hook Horror,Demonic,9,Rank 0,9d2+1,17.82,18.79,18.9,2024-08-07 18:17:34
Ruby Faerie,Fey,3,Rank 1,3d4,10.31,11.36,12.95,2024-08-07 18:17:34
Kobold Archer,Devilkin,19,Rank 1,19d4,76.13,75.84,76.9,2024-08-07 18:17:34
Hook Horror,Demonic,17,Rank 1,17d4+3,66.31,68.09,66.67,2024-08-07 18:17:34
Black Archfey,Fey,5,Rank 0,5d2+1,10.04,9.53,9.69,2024-08-07 18:17:34
Pit Lord,Devilkin,13,Rank 2,13d6,77.98,78.9,78.07,2024-08-07 18:17:34
Pit Fiend,Demonic,8,Rank 1,8d4+1,30.11,32.3,30.58,2024-08-07 18:17:34
Steam Mephit,Elemental,5,Rank 2,5d6+1,29.14,30.92,30.51,2024-08-07 18:17:34
Wight,Undead,10,Rank 0,10d2+2,19.16,20.52,20.06,2024-08-07 18:17:34
Gold Wyrmling,Dragon,4,Rank 4,4d10+1,43.24,43.48,38.64,2024-08-07 18:17:34
Ice Mephit,Elemental,17,Rank 4,17d10,174.77,168.99,167.58,2024-08-07 18:17:34
Dracolich,Undead,15,Rank 5,15d12+5,179.19,184.81,175.96,2024-08-07 18:17:34
Pseudodragon,Dragon,6,Rank 1,6d4,24.85,24.76,25.0,2024-08-07 18:17:34
Spore Elemental,Elemental,4,Rank 2,4d6,25.51,22.44,24.37,2024-08-07 18:17:34
Ghoul,Undead,3,Rank 2,3d6+1,16.73,17.42,17.15,2024-08-07 18:17:34
Balor,Demonic,10,Rank 1,10d4+1,39.48,39.22,41.75,2024-08-07 18:17:34
Magma Elemental,Elemental,14,Rank 3,14d8,110.05,113.41,111.44,2024-08-07 18:17:34
Death Knight,Undead,4,Rank 4,4d10,37.51,36.66,38.98,2024-08-07 18:17:34
Pit Fiend,Demonic,6,Rank 0,6d2,12.95,12.16,11.75,2024-08-07 18:17:34
Ice Archfey,Fey,14,Rank 5,14d12+4,165.09,170.46,165.12,2024-08-07 18:17:34
Succubus,Devilkin,4,Rank 0,4d2+1,7.11,8.3,7.86,2024-08-07 18:17:34
Night Hag,Demonic,2,Rank 0,2d2+1,4.9,3.87,4.44,2024-08-07 18:17:34
Wraith,Undead,11,Rank 0,11d2+1,22.06,22.16,22.67,2024-08-07 18:17:34
Prince of Fear,Devilkin,4,Rank 1,4d4+1,14.16,16.63,15.01,2024-08-07 18:17:34
Sapphire Demon,Demonic,5,Rank 2,5d6+1,27.96,27.95,27.89,2024-08-07 18:17:34
Mud Elemental,Elemental,16,Rank 5,16d12,188.31,193.79,193.85,2024-08-07 18:17:34
Lich King,Undead,9,Rank 3,9d8+2,69.41,74.86,69.04,2024-08-07 18:17:34
Flame Devil,Devilkin,10,Rank 0,10d2,19.21,19.51,19.61,2024-08-07 18:17:34
Imp,Demonic,6,Rank 1,6d4+4,25.14,25.05,22.79,2024-08-07 18:17:34
Ice Spirit,Fey,4,Rank 5,4d12,49.53,47.28,52.49,2024-08-07 18:17:34
Incubus,Devilkin,8,Rank 0,8d2+1,15.88,16.9,15.45,2024-08-07 18:17:34
Quasit,Demonic,11,Rank 2,11d6,66.63,68.79,65.32,2024-08-07 18:17:34
Spore Spirit,Fey,3,Rank 1,3d4+1,11.63,10.7,11.42,2024-08-07 18:17:34
Revenant,Undead,14,Rank 1,14d4+1,55.49,57.66,55.27,2024-08-07 18:17:34
Kobold Villager,Devilkin,3,Rank 1,3d4+2,13.2,10.91,11.09,2024-08-07 18:17:34
Blue Dragon,Dragon,15,Rank 1,15d4,59.27,61.76,58.45,2024-08-07 18:17:34
Prismatic Faerie,Fey,2,Rank 1,2d4+4,9.76,9.37,7.23,2024-08-07 18:17:34
Gold Wyrmling,Dragon,7,Rank 1,7d4,27.13,26.2,29.51,2024-08-07 18:17:34
Ruby Archfey,Fey,6,Rank 2,6d6+1,35.22,38.37,35.05,2024-08-07 18:17:34
Prince of Fear,Devilkin,15,Rank 0,15d2+2,30.91,29.77,30.55,2024-08-07 18:17:34
Prismatic Dragon,Dragon,6,Rank 3,6d8+1,50.18,44.81,45.08,2024-08-07 18:17:34
Flame Elemental,Elemental,4,Rank 1,4d4+1,15.81,15.83,14.84,2024-08-07 18:17:34
Wraith,Undead,10,Rank 0,10d2+2,19.89,20.24,20.66,2024-08-07 18:17:34
Pseudodragon,Dragon,11,Rank 0,11d2,21.23,22.55,22.08,2024-08-07 18:17:34
Dust Archfey,Fey,6,Rank 0,6d2,12.25,12.3,12.44,2024-08-07 18:17:34
Kobold Knight,Devilkin,17,Rank 4,17d10+1,172.56,165.67,173.41,2024-08-07 18:17:34
Night Hag,Demonic,7,Rank 3,7d8,58.38,55.16,57.49,2024-08-07 18:17:34
Bronze Faerie,Fey,12,Rank 2,12d6+1,70.34,70.53,69.95,2024-08-07 18:17:34
Platinum Drake,Dragon,5,Rank 3,5d8+1,37.29,37.78,40.5,2024-08-07 18:17:34
Smoke Mephit,Elemental,12,Rank 1,12d4,48.98,49.4,48.49,2024-08-07 18:17:34
Revenant,Undead,10,Rank 1,10d4+2,41.7,40.82,41.29,2024-08-07 18:17:34
Ruby Demon,Demonic,6,Rank 1,6d4+1,23.6,24.42,23.64,2024-08-07 18:17:34
Black Archfey,Fey,2,Rank 0,2d2,4.56,4.83,3.05,2024-08-07 18:17:34
Goblin Archer,Devilkin,5,Rank 2,5d6,29.56,28.78,30.38,2024-08-07 18:17:34
Pit Fiend,Demonic,12,Rank 2,12d6+2,71.29,70.46,71.96,2024-08-07 18:17:34
Magma Spirit,Fey,4,Rank 4,4d10+1,39.56,40.56,38.55,2024-08-07 18:17:34
Pit Lord,Devilkin,11,Rank 0,11d2+2,22.02,21.46,21.22,2024-08-07 18:17:34
